genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,item_id
Pop,Lorde,Perfect Places,68,0.00241,0.622,221874,0.58,2.95e-05,C#,0.112,-5.273,Minor,0.0504,104.41,4/4,0.512,3026
Pop,David Bowie,"""Heroes"" - 2017 Remastered Version",75,0.000671,0.49,371413,0.758,0.484,G,0.092,-6.491,Major,0.0297,112.114,4/4,0.435,2436
Pop,Hayley Kiyoko,Girls Like Girls,67,0.0109,0.611,229656,0.701,9.83e-06,F#,0.0994,-5.235,Major,0.0248,142.027,4/4,0.604,2766
Pop,Louis Tomlinson,Miss You,69,0.0216,0.541,182026,0.69,0.0,D#,0.257,-5.391,Major,0.206,180.239,3/4,0.681,2465
Pop,Kid Ink,Promise (feat. Fetty Wap),68,0.0599,0.797,224240,0.469,0.0,G#,0.0753,-8.112,Major,0.0646,103.057,4/4,0.481,2328
Pop,Talking Heads,Burning Down The House (45 Version),64,0.00644,0.779,241920,0.87,0.0107,F,0.0399,-13.141,Minor,0.0574,102.689,4/4,0.555,2773
Pop,Prince Royce,Stand by Me,65,0.144,0.737,205267,0.821,9.11e-05,A,0.129,-2.085,Major,0.0292,128.0,4/4,0.913,2140
Pop,OneRepublic,Good Life,69,0.0929,0.636,253307,0.699,0.0,F#,0.115,-7.687,Major,0.0551,94.966,4/4,0.637,1761
Pop,LMFAO,Shots,64,0.0118,0.823,222133,0.826,1.93e-06,C#,0.205,-2.055,Major,0.0514,127.996,4/4,0.187,1816
Pop,Halsey,Ghost,66,0.0529,0.57,153657,0.606,0.000727,G,0.134,-8.085,Major,0.129,95.038,4/4,0.212,2991
Pop,Halsey,Heaven In Hiding,64,0.0957,0.55,207174,0.874,0.0,C#,0.0618,-3.954,Minor,0.136,117.926,4/4,0.476,1934
Pop,Sigala,Somebody,71,0.0938,0.675,238667,0.849,0.0,C,0.121,-3.841,Major,0.0675,100.111,4/4,0.681,1928
Pop,Chris Brown,To My Bed,65,0.073,0.71,273353,0.497,0.0,C#,0.136,-8.027,Minor,0.138,106.071,4/4,0.412,2376
Pop,T.I.,Jefe (feat. Meek Mill),67,0.0925,0.713,208486,0.825,0.0,D,0.58,-5.25,Major,0.288,127.95,4/4,0.742,2661
Pop,Galantis,Peanut Butter Jelly,67,0.00104,0.708,203133,0.945,0.0803,F,0.227,-3.247,Minor,0.234,127.96,4/4,0.545,2238
Pop,James TW,Please Keep Loving Me,73,0.117,0.537,195920,0.469,1.78e-06,F,0.106,-8.486,Major,0.0764,175.971,4/4,0.294,2835
Pop,Katy Perry,Rise,66,0.0397,0.546,203475,0.645,0.0,B,0.107,-6.4,Major,0.0527,101.578,4/4,0.457,2787
Pop,King Princess,I Know (feat. Fiona Apple) - RISE Recording,62,0.394,0.52,299613,0.253,0.000131,C,0.109,-12.407,Major,0.0344,139.555,3/4,0.219,2310
Pop,Madison Beer,HeartLess,66,0.209,0.636,158633,0.44,0.0,A#,0.0942,-7.354,Minor,0.0303,100.046,4/4,0.236,2421
Pop,Bea Miller,like that,71,0.181,0.687,185440,0.444,0.0,F#,0.533,-5.769,Minor,0.0554,61.97,4/4,0.407,2387
Pop,Bruno Mars,Too Good To Say Goodbye,68,0.0389,0.587,281827,0.63,0.0,D,0.35,-6.054,Major,0.0311,76.97,4/4,0.433,2373
Pop,The Police,Every Little Thing She Does Is Magic - Remastered 2003,65,0.127,0.535,260573,0.745,0.0792,D,0.179,-10.123,Major,0.0335,163.913,4/4,0.376,2716
Pop,ZAYN,wRoNg,65,0.395,0.614,212747,0.475,1.06e-06,G,0.265,-8.642,Minor,0.0362,99.968,4/4,0.422,2698
Pop,Trey Songz,Na Na,63,0.328,0.67,231907,0.476,0.0,A,0.104,-6.253,Minor,0.0406,96.975,4/4,0.235,2473
Pop,DJ Khaled,I'm On One,67,0.058,0.508,296147,0.809,0.0,B,0.608,-3.454,Minor,0.292,149.999,4/4,0.489,2146
Pop,Gryffin,Whole Heart,65,0.028,0.501,225200,0.648,1.26e-05,A,0.153,-7.173,Major,0.0696,163.834,4/4,0.191,3027
Pop,DNCE,Kissing Strangers,70,0.0547,0.772,202480,0.744,0.0,G,0.0852,-5.803,Major,0.0398,120.065,4/4,0.86,2240
Pop,The Chainsmokers,Honest,65,0.0121,0.673,208000,0.514,8.5e-05,C,0.385,-10.772,Minor,0.0465,100.035,4/4,0.312,2394
Pop,Selena Gomez,Come & Get It,68,0.0101,0.546,231987,0.787,0.00021,G,0.0809,-4.1,Minor,0.0517,79.979,4/4,0.573,2550
Pop,Beyoncé,Baby Boy,68,0.0825,0.655,244827,0.488,1.16e-06,C#,0.221,-9.17,Major,0.22,91.025,4/4,0.791,2554
Pop,Sia,Audio - CID Remix,67,0.106,0.524,161973,0.913,0.000131,D#,0.177,-3.069,Minor,0.05,123.936,4/4,0.644,2624
Pop,Marc E. Bassy,Dirty Water,65,0.404,0.666,161107,0.408,0.00253,C#,0.0316,-7.464,Major,0.0393,92.01,4/4,0.475,1756
Pop,Meghan Trainor,Lips Are Movin,67,0.0506,0.775,182667,0.825,1.03e-06,G,0.111,-5.402,Major,0.0464,139.091,4/4,0.95,2545
Pop,Carly Rae Jepsen,Cut To The Feeling,68,0.0121,0.7,207960,0.907,0.000923,D,0.307,-2.747,Major,0.0883,114.922,4/4,0.596,2536
Pop,Gente De Zona,La Gozadera,74,0.166,0.616,203160,0.989,0.0,A,0.172,-1.698,Minor,0.0483,95.036,4/4,0.902,1892
Pop,Cody Simpson,La Da Dee,68,0.00847,0.657,196787,0.828,0.0,F,0.326,-5.544,Major,0.0728,115.954,4/4,0.566,1848
Pop,Kesha,This Is Me,68,0.0206,0.382,234886,0.638,0.0,B,0.16,-4.516,Minor,0.041,94.44,4/4,0.15,2613
Pop,Marc E. Bassy,Made Love First,65,0.275,0.662,225667,0.51,0.0,C#,0.339,-8.418,Minor,0.0477,139.971,4/4,0.504,2752
Pop,Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),70,0.0697,0.733,226581,0.676,0.0,A#,0.208,-5.655,Minor,0.0432,97.448,4/4,0.701,2894
Pop,Kehlani,Personal,63,0.199,0.765,227187,0.638,0.0,B,0.669,-4.548,Minor,0.13,113.981,4/4,0.626,2943
Pop,Ariana Grande,Beauty and the Beast,63,0.134,0.492,227933,0.532,0.0,F#,0.101,-7.035,Major,0.027,81.306,4/4,0.267,2626
Pop,Pretty Ricky,Grind With Me,69,0.000204,0.7,237733,0.538,0.0,C#,0.105,-5.952,Major,0.045,136.518,4/4,0.189,2684
Pop,Halsey,Devil In Me,64,0.0634,0.581,249239,0.71,0.0,D,0.0732,-5.245,Major,0.0348,106.04,4/4,0.188,2880
Pop,Sean Kingston,Fire Burning,67,0.0192,0.839,239987,0.804,0.0,C#,0.331,-2.513,Major,0.0329,122.973,4/4,0.888,2170
Pop,Pitbull,Feel This Moment,67,0.039,0.673,229507,0.758,0.0,G,0.341,-3.632,Major,0.158,135.956,4/4,0.542,2996
Pop,Ariana Grande,Focus,67,0.266,0.681,211360,0.879,0.0,D#,0.446,-6.006,Minor,0.291,99.955,4/4,0.818,2680
Pop,Bazzi,BRB,62,0.523,0.66,160582,0.616,0.0,A,0.391,-4.753,Major,0.0333,138.942,4/4,0.536,2461
Pop,Ansel Elgort,You Can Count On Me,63,0.23,0.654,246960,0.672,0.0,C,0.271,-5.258,Major,0.0457,97.992,4/4,0.342,2106
Pop,Nina Nesbitt,Colder,70,0.182,0.719,188493,0.493,0.0,B,0.0666,-7.718,Minor,0.0351,97.488,4/4,0.734,1773
Pop,PRETTYMUCH,Teacher,65,0.0238,0.515,194921,0.631,0.0,G,0.357,-4.7,Major,0.126,179.892,4/4,0.386,2589
Pop,Kid Ink,No Budget (feat. Rich The Kid),66,0.0265,0.804,197587,0.807,0.000108,F#,0.338,-5.396,Minor,0.08,146.987,4/4,0.888,2730
Pop,DEVO,Whip It,66,0.0744,0.78,161133,0.869,0.004,A,0.0621,-7.255,Major,0.0517,157.902,4/4,0.957,2224
Pop,Troye Sivan,Seventeen,67,0.165,0.612,218351,0.743,4.35e-05,E,0.319,-7.25,Major,0.0442,118.913,4/4,0.347,2817
Pop,Trey Songz,How Dat Sound (feat. 2 Chainz & Yo Gotti),66,0.158,0.767,238658,0.625,0.0,F,0.16,-3.533,Minor,0.24,144.927,4/4,0.647,2865
Pop,Justin Bieber,The Feeling,67,0.0879,0.538,244907,0.818,1.39e-06,C#,0.0971,-6.147,Minor,0.0586,127.101,4/4,0.198,2397
Pop,Calvin Harris,Under Control,73,0.129,0.544,184280,0.915,0.000914,G#,0.115,-3.405,Major,0.0841,126.094,4/4,0.51,2949
Pop,Nelly,The Fix,66,0.0485,0.812,173045,0.479,0.0,G#,0.102,-6.47,Major,0.0429,95.505,4/4,0.0873,2433
Pop,Berlin,"Take My Breath Away - Love Theme from ""Top Gun""",71,0.0613,0.497,255733,0.719,0.0,F#,0.411,-9.397,Major,0.0266,95.769,4/4,0.547,2265
Pop,One Direction,Live While We're Young,68,0.0629,0.658,200187,0.837,0.0,D,0.0969,-2.063,Major,0.0543,126.015,4/4,0.936,2899
Pop,MKTO,Just Imagine It,68,0.0466,0.699,250747,0.761,0.0,A#,0.107,-4.337,Major,0.0457,120.044,4/4,0.443,1747
Pop,Nicki Minaj,No Frauds,67,0.0766,0.873,272453,0.561,2.93e-06,C#,0.416,-7.013,Major,0.272,139.064,4/4,0.417,2007
Pop,Alphaville,Forever Young,75,0.42,0.489,226706,0.483,0.0028,A,0.236,-9.466,Minor,0.0275,136.822,4/4,0.333,2802
Pop,Sabrina Carpenter,Paris,67,0.0482,0.576,218080,0.671,0.0,D,0.114,-6.408,Minor,0.0474,114.839,4/4,0.226,1806
Pop,Blondie,Call Me,64,0.000646,0.554,212227,0.833,0.0025,D,0.0737,-6.667,Minor,0.0347,142.673,4/4,0.773,2726
Pop,Martin Jensen,Nobody,71,0.269,0.673,211040,0.687,0.0,F#,0.181,-5.295,Minor,0.0623,96.964,4/4,0.524,2825
Pop,One Direction,Half a Heart,68,0.286,0.515,188547,0.714,0.0,C,0.118,-4.516,Major,0.0348,155.954,4/4,0.495,2652
Pop,Flo Rida,GDFR (feat. Sage The Gemini & Lookas),70,0.000704,0.657,190186,0.827,0.00534,F,0.065,-4.036,Major,0.0734,145.889,4/4,0.69,2563
Pop,Marc E. Bassy,Plot Twist,64,0.103,0.687,227147,0.647,0.0,C#,0.0776,-5.984,Major,0.287,97.092,4/4,0.654,2975
Pop,Carrie Underwood,Love Wins,63,0.0112,0.523,228640,0.865,0.0,G,0.153,-4.697,Major,0.0989,135.115,4/4,0.325,2575
Pop,Kesha,We R Who We R,65,0.00987,0.736,204760,0.817,0.00167,G#,0.117,-4.9,Major,0.0407,119.95,4/4,0.653,2320
Pop,The Pussycat Dolls,Buttons,64,0.158,0.544,225560,0.823,0.0,D,0.268,-4.318,Major,0.32,210.75,4/4,0.434,2641
Pop,Calvin Harris,I Need Your Love (feat. Ellie Goulding),70,0.41,0.695,234507,0.869,0.0,G#,0.237,-5.066,Major,0.0483,124.989,4/4,0.58,1803
Pop,Cheat Codes,Let Me Hold You (Turn Me On),70,0.0992,0.681,162425,0.774,0.0,C#,0.35,-3.167,Minor,0.0787,102.924,4/4,0.267,2272
Pop,Destiny's Child,"Independent Women, Pt. 1",69,0.362,0.73,221133,0.602,3.69e-06,F#,0.169,-3.782,Minor,0.206,97.954,4/4,0.927,2063
Pop,Jennifer Lopez,On The Floor - Radio Edit,73,0.0848,0.758,230907,0.686,0.00127,B,0.142,-6.346,Major,0.0792,130.007,4/4,0.444,2176
Pop,R3HAB,Rumors (With Sofia Carson),68,0.44,0.712,138298,0.496,0.0,F#,0.186,-6.061,Major,0.124,141.212,4/4,0.638,1765
Pop,Meghan Trainor,All About That Bass,68,0.0476,0.811,188754,0.879,1.91e-06,A,0.109,-3.724,Major,0.0514,134.064,4/4,0.962,2993
Pop,Ying Yang Twins,Salt Shaker,66,0.0509,0.884,252440,0.697,0.0,B,0.094,-6.022,Major,0.128,101.965,4/4,0.322,1863
Pop,PSY,Gangnam Style (강남스타일),69,0.0055,0.736,219493,0.939,0.0,B,0.0905,-2.812,Minor,0.284,132.07,4/4,0.761,2364
Pop,Ruel,Don't Tell Me,67,0.565,0.565,241625,0.324,2.17e-05,E,0.381,-9.137,Minor,0.0342,77.495,3/4,0.139,2427
Pop,Timbaland,Apologize,63,0.0399,0.654,184400,0.61,0.0,G#,0.101,-6.051,Major,0.0285,118.032,4/4,0.118,2666
Pop,Wisin,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",69,0.0464,0.797,386333,0.804,1.54e-05,C#,0.317,-4.817,Major,0.0711,91.973,4/4,0.451,2846
Pop,Cashmere Cat,Adore,65,0.0668,0.331,215999,0.614,1.28e-05,F,0.108,-5.588,Minor,0.0586,139.849,4/4,0.201,2932
Pop,Céline Dion,The Power of Love,67,0.36,0.546,342400,0.519,0.00046,G#,0.24,-9.072,Major,0.0291,140.054,4/4,0.247,1999
Pop,Lady Gaga,A-YO,65,0.102,0.666,207720,0.89,0.0,G,0.11,-5.686,Major,0.15,149.935,4/4,0.932,2492
Pop,Dillon Francis,Catchy Song (feat. T-Pain & That Girl Lay Lay) [From The LEGO® Movie 2: The Second Part - Original Motion Picture Soundtrack],65,0.00176,0.803,167540,0.907,3.12e-06,D,0.291,-5.641,Major,0.0349,119.96,4/4,0.815,1894
Pop,Olivia O'Brien,Trust Issues,64,0.0961,0.58,189867,0.375,0.0,G,0.17,-10.328,Major,0.061,92.98,4/4,0.143,2534
Pop,Lana Del Rey,Florida Kilos,62,0.28,0.266,256040,0.513,5.98e-05,C,0.11,-7.852,Major,0.0388,200.781,4/4,0.579,2672
Pop,When In Rome,The Promise,63,0.0864,0.629,220960,0.876,7.72e-05,C,0.0431,-10.141,Major,0.0444,118.01,4/4,0.358,2721
Pop,Keyshia Cole,Love,65,0.075,0.676,255333,0.512,0.0,F,0.0805,-4.18,Major,0.0286,116.69,4/4,0.333,2149
Pop,Sister Sledge,We Are Family,70,0.3,0.784,216733,0.893,1.57e-05,G,0.272,-5.153,Minor,0.0923,118.738,4/4,0.819,2502
Pop,Lost Kings,FU4E,68,0.134,0.794,207280,0.644,5.18e-05,F,0.182,-5.522,Major,0.0355,146.032,4/4,0.788,2346
Pop,Sia,I'm Still Here,73,0.00697,0.437,241910,0.719,3.86e-05,F#,0.0765,-4.569,Minor,0.0376,169.976,4/4,0.284,2973
Pop,Nick Jonas,Jealous,65,0.013,0.7,223107,0.701,0.0,B,0.461,-3.834,Minor,0.161,93.012,4/4,0.38,2039
Pop,ZAYN,LIKE I WOULD,65,0.0247,0.565,192133,0.832,0.0,A#,0.26,-5.732,Minor,0.114,112.827,4/4,0.233,1893
Pop,Jonas Blue,I See Love - From Hotel Transylvania 3,71,0.0133,0.736,173220,0.706,0.0,D,0.324,-3.899,Minor,0.0438,123.047,4/4,0.758,1853
Pop,Nick Jonas,Bom Bidi Bom,66,0.145,0.71,214760,0.511,0.0,F#,0.131,-6.442,Major,0.0424,86.995,4/4,0.183,2459
Pop,Jax Jones,You Don't Know Me - Radio Edit,75,0.163,0.877,213947,0.658,0.0,B,0.108,-6.055,Minor,0.132,123.999,4/4,0.693,2145
Pop,Ashanti,Rock Wit U (Awww Baby),64,0.433,0.712,209120,0.805,0.0,E,0.179,-3.142,Minor,0.0739,94.973,4/4,0.851,1921
Pop,Greyson Chance,Low,66,0.585,0.476,207640,0.534,0.000236,A,0.112,-7.432,Major,0.154,91.646,4/4,0.234,3061
Pop,Katy Perry,Bon appétit,70,0.13,0.799,227813,0.794,8.23e-05,F#,0.221,-5.834,Major,0.0628,106.031,4/4,0.524,2462
Pop,T-Pain,Dan Bilzerian,64,0.119,0.793,209663,0.789,0.0,E,0.0632,-3.962,Major,0.0626,149.99,4/4,0.606,2564
Pop,James Arthur,You Deserve Better,70,0.0322,0.516,207773,0.56,0.0,F#,0.15,-7.116,Minor,0.486,98.94,4/4,0.696,2890
Pop,B2K,"Bump, Bump, Bump",68,0.0956,0.833,282533,0.681,0.0,C#,0.0414,-6.028,Minor,0.215,95.48,4/4,0.887,2885
Pop,Fifth Harmony,Down,68,0.0162,0.53,165200,0.512,7.04e-05,G#,0.128,-7.094,Major,0.133,196.121,4/4,0.401,2961
Pop,Melanie Martinez,Training Wheels,62,0.697,0.571,205680,0.481,0.0,A,0.089,-7.179,Major,0.0444,113.753,4/4,0.0807,2857
Pop,Pitbull,Fireball (feat. John Ryan),66,0.0894,0.69,235012,0.937,0.000104,A#,0.0532,-5.393,Major,0.0642,122.951,4/4,0.794,1793
Pop,Justin Timberlake,Man of the Woods,62,0.315,0.624,243987,0.452,1.02e-05,C,0.311,-8.206,Major,0.0681,199.775,4/4,0.724,2580
Pop,DJ Khaled,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",62,0.0173,0.412,325615,0.548,0.0,A#,0.181,-6.981,Major,0.243,81.293,4/4,0.176,2255
Pop,Dillon Francis,Lost My Mind,66,0.016,0.603,261441,0.665,0.652,C,0.138,-5.372,Minor,0.0655,160.018,4/4,0.184,2929
Pop,LeAnn Rimes,How Do I Live,69,0.128,0.577,266973,0.462,0.0,D,0.0822,-7.989,Major,0.0279,128.303,4/4,0.258,2486
Pop,Ciara,Body Party,66,0.0143,0.577,234040,0.576,0.0,D,0.602,-6.299,Major,0.0563,133.973,4/4,0.12,2316
Pop,The-Dream,Shawty Is Da Shit,65,0.0831,0.782,262773,0.472,0.0,G,0.106,-5.016,Minor,0.0441,75.886,4/4,0.354,2362
Pop,2NE1,I Am The Best,65,0.0075,0.818,208731,0.845,0.0025,C,0.0549,-3.768,Major,0.0388,127.981,4/4,0.702,2232
Pop,Major Lazer,Powerful,63,0.133,0.402,206920,0.794,0.0,B,0.133,-3.982,Minor,0.125,195.058,3/4,0.702,2159
Pop,The Vamps,Middle Of The Night,70,0.00359,0.588,174600,0.752,0.0,B,0.0813,-4.322,Minor,0.0576,130.09,4/4,0.4,2834
Pop,Halsey,Strange Love,63,0.00212,0.605,247283,0.849,0.000372,B,0.192,-4.761,Major,0.043,89.993,4/4,0.599,1875
Pop,Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,62,0.109,0.596,217347,0.738,0.0,G#,0.0947,-3.109,Major,0.0411,127.961,4/4,0.461,2319
Pop,Kelly Clarkson,Heartbeat Song,66,0.0137,0.49,198733,0.798,0.0,F#,0.0627,-3.66,Major,0.0489,149.109,4/4,0.479,1836
Pop,Cheat Codes,Sex,67,0.00453,0.503,228361,0.692,0.0,C,0.133,-5.836,Major,0.202,102.604,4/4,0.208,1885
Pop,Chris Brown,Kiss Kiss,63,0.0219,0.769,251160,0.52,0.0,C#,0.0762,-5.14,Major,0.212,140.112,3/4,0.58,2423
Pop,5 Seconds of Summer,Why Won’t You Love Me,64,0.000455,0.613,200606,0.78,0.0,F,0.124,-3.771,Major,0.0344,135.122,4/4,0.333,1980
Pop,Spice Girls,Say You'll Be There,66,0.0149,0.726,235973,0.679,1.49e-06,C#,0.0837,-6.219,Major,0.0473,107.02,4/4,0.751,2415
Pop,David Bowie,Let's Dance - 1999 Remastered Version,70,0.00388,0.619,457133,0.703,0.205,A#,0.163,-9.414,Minor,0.0525,115.043,4/4,0.709,3031
Pop,Duke Dumont,Ocean Drive,75,0.00637,0.686,206320,0.718,0.000703,G#,0.119,-5.054,Minor,0.0431,115.026,4/4,0.557,1800
Pop,Whitney Houston,I Have Nothing - Film Version,66,0.757,0.486,296040,0.448,0.0,G,0.0852,-9.133,Major,0.0342,152.864,3/4,0.17,2484
Pop,Deorro,Bring It Back,71,0.00167,0.762,165000,0.904,0.841,F,0.436,-4.064,Major,0.0862,127.962,4/4,0.518,1779
Pop,Shawn Mendes,Bad Reputation,68,0.229,0.413,198227,0.697,0.0,B,0.256,-5.823,Minor,0.188,150.047,3/4,0.332,3050
Pop,Bleachers,I Wanna Get Better,62,0.00281,0.446,204520,0.915,3.87e-05,A,0.218,-6.221,Major,0.141,190.013,4/4,0.398,2715
Pop,Spandau Ballet,True,72,0.506,0.744,328293,0.545,0.0977,C,0.0649,-9.361,Major,0.0297,97.409,4/4,0.346,1925
Pop,T. Rex,Bang a Gong (Get It On) - Remastered Version,62,0.157,0.729,267000,0.818,0.285,D,0.195,-9.992,Major,0.0732,125.811,4/4,0.907,2476
Pop,Galantis,Tell Me You Love Me,64,0.117,0.762,190400,0.797,0.0,F,0.202,-2.71,Major,0.135,122.066,4/4,0.525,2694
Pop,Bridgit Mendler,Hurricane,64,0.045,0.754,243987,0.825,3.88e-06,G,0.0945,-4.052,Minor,0.0702,95.026,4/4,0.411,2042
Pop,Calvin Harris,Thinking About You (feat. Ayah Marar),69,0.00262,0.725,247933,0.874,0.000412,C,0.0958,-3.715,Minor,0.0396,127.985,4/4,0.748,2293
Pop,Katy Perry,E.T.,64,0.0181,0.62,229573,0.869,0.0,C#,0.369,-5.252,Major,0.175,151.684,4/4,0.76,2082
Pop,JP Cooper,September Song - Guitar Acoustic,71,0.355,0.593,212153,0.394,0.0,C,0.121,-8.946,Minor,0.029,94.909,4/4,0.543,2958
Pop,Justin Timberlake,Morning Light,63,0.382,0.62,243040,0.497,0.0482,A,0.193,-9.585,Minor,0.119,155.908,4/4,0.55,1745
Pop,Jaheim,Put That Woman First,62,0.492,0.649,245773,0.536,0.0,F,0.184,-8.804,Minor,0.132,78.935,4/4,0.513,1808
Pop,Billy Idol,White Wedding - Pt. 1,68,0.0133,0.673,252200,0.814,0.00293,A,0.343,-5.411,Major,0.0367,147.193,4/4,0.728,2045
Pop,Cheat Codes,Boing Boing (feat. The Seige),62,0.019,0.803,217846,0.914,1.72e-06,C,0.463,-3.297,Major,0.199,130.067,4/4,0.695,2630
Pop,Rita Ora,Only Want You (feat. 6LACK),67,0.0574,0.671,192439,0.547,1.55e-06,F#,0.0855,-6.284,Minor,0.0526,82.034,4/4,0.336,3069
Pop,PRETTYMUCH,On My Way,62,0.0819,0.686,232036,0.637,0.0,G#,0.114,-3.865,Major,0.0459,105.039,4/4,0.337,2463
Pop,Steve Aoki,Anything More (feat. Era Istrefi) - Will Sparks Remix,63,0.00167,0.409,186672,0.847,0.00598,C#,0.186,-3.47,Major,0.0499,124.301,1/4,0.034,2739
Pop,T.I.,Fuck Nigga,63,0.0615,0.743,197956,0.784,0.0,F#,0.0892,-4.713,Minor,0.188,136.996,4/4,0.928,2888
Pop,Dillon Francis,Coming Over,65,0.227,0.631,178333,0.661,1.43e-06,F,0.166,-5.5,Minor,0.0999,174.031,4/4,0.698,2350
Pop,Shania Twain,That Don't Impress Me Much,69,0.153,0.745,238707,0.869,0.0,A#,0.139,-4.828,Minor,0.0574,125.005,5/4,0.963,1817
Pop,Little Mix,Power,73,0.0345,0.586,242293,0.865,5.55e-06,G,0.165,-4.092,Major,0.319,172.917,4/4,0.468,2222
Pop,Borgeous,Make Me Yours,69,0.0124,0.577,195239,0.615,1.33e-06,G,0.124,-6.084,Minor,0.0395,127.904,4/4,0.174,2925
Pop,Usher,Nice & Slow,64,0.153,0.819,227907,0.299,0.0,F,0.3,-11.964,Minor,0.122,121.913,4/4,0.515,2219
Pop,PRETTYMUCH,Healthy,62,0.106,0.713,197477,0.774,0.0,G#,0.0808,-4.08,Major,0.14,150.075,4/4,0.697,2208
Pop,Tiësto,Wasted,62,0.00149,0.638,190014,0.816,0.00115,D,0.195,-5.503,Major,0.0308,112.014,4/4,0.386,2774
Pop,Olivia O'Brien,Care Less More,64,0.58,0.746,175867,0.414,0.0,F,0.125,-8.112,Minor,0.307,127.931,4/4,0.723,2303
Pop,Diddy,"I Need a GirlPt. 2 (feat. Loon, Ginuwine & Mario Winans)",66,0.421,0.713,285587,0.471,0.0,C#,0.0308,-7.392,Minor,0.483,199.765,4/4,0.781,2578
Pop,Bobby V.,"Slow Down - 12"" Version",66,0.179,0.568,258667,0.732,4.92e-06,B,0.401,-4.896,Minor,0.103,186.048,4/4,0.626,2466
Pop,Sara Bareilles,I Choose You,64,0.105,0.731,218573,0.572,0.00012,F#,0.133,-7.889,Minor,0.0445,154.038,4/4,0.947,3045
Pop,David Guetta,Flames - Pink Panda Remix,68,0.0343,0.802,228387,0.845,0.0186,F,0.335,-5.509,Minor,0.0596,123.995,4/4,0.828,2863
Pop,One Direction,Fool's Gold,65,0.23,0.515,210893,0.773,1.29e-06,F#,0.0938,-4.848,Major,0.0479,128.001,4/4,0.379,2798
Pop,T-Pain,F.B.G.M.,64,0.127,0.689,188832,0.657,0.0,F,0.166,-3.632,Minor,0.0394,77.509,4/4,0.234,1794
Pop,Justin Bieber,I'll Show You,67,0.0427,0.314,199947,0.611,6.28e-05,A,0.184,-6.691,Minor,0.129,191.447,4/4,0.0604,2945
Pop,Tove Lo,disco tits,67,0.025,0.79,223795,0.728,0.00106,G,0.172,-6.523,Major,0.0612,110.059,4/4,0.333,2205
Pop,MAX,The Other Side (with MAX & Ty Dolla $ign),64,0.0203,0.687,210160,0.792,0.0,D,0.0717,-5.622,Major,0.228,154.083,4/4,0.774,2357
Pop,Lorde,Glory And Gore,63,0.267,0.683,210738,0.383,0.0,C#,0.239,-8.781,Major,0.038,143.931,4/4,0.264,2677
Pop,Missy Elliott,Lose Control (feat. Ciara & Fat Man Scoop),65,0.0311,0.904,226864,0.813,0.00697,E,0.0471,-7.105,Minor,0.121,125.461,4/4,0.81,2942
Pop,PLVTINUM,Come My Way,64,0.0442,0.718,213804,0.726,0.0,F#,0.0588,-7.201,Minor,0.0461,89.986,4/4,0.732,2407
Pop,Sigrid,High Five,68,0.173,0.651,169369,0.628,0.0,C#,0.0591,-5.811,Major,0.0959,150.014,4/4,0.513,1733
Pop,5 Seconds of Summer,Babylon,64,0.00155,0.521,213186,0.884,1.69e-06,E,0.209,-2.931,Minor,0.0403,92.988,4/4,0.494,2185
Pop,Halsey,Not Afraid Anymore,62,0.0026,0.552,226787,0.742,5.93e-05,F,0.128,-6.935,Minor,0.0649,131.994,4/4,0.43,2034
Pop,DJ Khaled,Top Off,66,0.0107,0.573,230713,0.591,0.0,B,0.455,-6.715,Minor,0.331,86.721,5/4,0.232,2791
Pop,Lauv,Question,62,0.443,0.635,235082,0.496,0.0,C,0.121,-7.301,Major,0.0936,121.696,4/4,0.373,2449
Pop,Tyrese,Sweet Lady,62,0.233,0.588,290600,0.522,0.0,A,0.24,-6.254,Minor,0.0383,66.024,4/4,0.584,2640
Pop,Icona Pop,I Love It (feat. Charli XCX) - Original Version,68,0.00855,0.714,155337,0.905,2.55e-05,G#,0.146,-2.663,Major,0.0289,125.927,4/4,0.838,2132
Pop,Beyoncé,***Flawless,64,0.0953,0.476,250960,0.688,0.000645,C#,0.438,-7.799,Major,0.245,140.553,4/4,0.352,1850
Pop,Christina Aguilera,Dirrty (feat. Redman),70,0.107,0.64,298853,0.889,0.0,D,0.339,-3.073,Major,0.322,99.931,4/4,0.436,2313
Pop,Dillon Francis,Say Less,64,0.101,0.681,204699,0.925,1.7e-05,G#,0.343,-5.436,Major,0.209,135.953,4/4,0.646,2099
Pop,Backstreet Boys,Nobody Else,62,0.338,0.671,218827,0.738,0.0,B,0.0632,-5.051,Major,0.0544,131.972,4/4,0.43,2997
Pop,Shawn Mendes,Honest,66,0.249,0.821,199187,0.601,0.0,A,0.0637,-6.249,Major,0.0626,116.965,4/4,0.712,2244
Pop,Wham!,Last Christmas - Remastered,71,0.262,0.757,267160,0.618,0.0,B,0.221,-7.964,Minor,0.0282,106.856,4/4,0.861,2479
