genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,item_id
8,Tom Odell,Magnetised - Acoustic,63,0.952,0.487,292187,0.0746,0.0,10,0.108,-12.952,0,0.0327,106,4,0.123,517
8,Fleet Foxes,"If You Need To, Keep Time On Me",69,0.647,0.521,210507,0.22,0.00814,9,0.179,-10.202,1,0.0314,104,4,0.135,518
8,Ben Howard,Promise,67,0.889,0.367,384080,0.189,0.428,2,0.364,-15.736,1,0.0384,157,4,0.177,519
8,Tom Grennan,Barbed Wire,62,0.118,0.705,185520,0.803,0.0,4,0.0898,-3.291,1,0.0332,99,4,0.875,520
8,the bird and the bee,How Deep Is Your Love,62,0.919,0.3,204653,0.303,3.35e-06,8,0.0967,-12.089,1,0.0796,201,4,0.119,521
8,Billy Joel,Just the Way You Are,67,0.703,0.589,290573,0.453,2.54e-05,7,0.134,-8.912,1,0.0397,139,4,0.513,522
8,Annie Lennox,Why,62,0.28,0.531,293838,0.471,6.22e-05,0,0.133,-9.267,1,0.0236,91,4,0.119,523
8,Tom Odell,True Colours,62,0.942,0.518,143707,0.126,0.0,10,0.105,-12.102,1,0.0431,76,4,0.166,524
8,Eddie Money,Two Tickets to Paradise,67,0.0056,0.623,237093,0.68,0.000425,2,0.148,-13.255,1,0.0282,130,4,0.737,525
8,Hollow Coves,Coastline,71,0.63,0.67,233973,0.496,0.00316,2,0.0584,-11.23,1,0.0277,100,4,0.427,526
8,Hozier,Cherry Wine - Live,71,0.951,0.415,240147,0.11,0.00236,1,0.0962,-14.901,1,0.0388,82,4,0.234,527
8,Seafret,Oceans,68,0.274,0.404,216187,0.48,8.63e-06,9,0.132,-8.906,0,0.0303,129,3,0.2,528
8,Belle Mt,Hollow (Acoustic),63,0.822,0.499,236618,0.229,4.59e-06,11,0.0914,-9.642,1,0.0361,178,3,0.239,529
8,Judah & the Lion,pictures (feat. Kacey Musgraves),65,0.309,0.567,253869,0.542,0.000342,2,0.0734,-6.64,1,0.0309,125,4,0.229,530
8,S. Carey,Rose Petals,67,0.888,0.562,213667,0.282,0.00297,10,0.0812,-11.956,1,0.0302,128,4,0.172,531
8,Dustin Tebbutt,The Breach,67,0.617,0.629,253848,0.586,0.0803,1,0.129,-8.562,1,0.0269,103,5,0.526,532
8,Sara Bareilles,Tightrope,62,0.908,0.514,218320,0.266,0.0107,9,0.0838,-13.021,1,0.0331,97,4,0.0647,533
8,Caamp,Misty,63,0.715,0.597,224446,0.402,0.00297,10,0.111,-7.961,1,0.0272,95,4,0.241,534
8,Bob Dylan,Tangled up in Blue,63,0.414,0.421,341627,0.661,1.16e-06,9,0.0962,-13.126,1,0.0433,101,4,0.554,535
8,Matt Nathanson,Come On Get Higher,72,0.241,0.672,215173,0.623,0.0,9,0.0848,-5.699,1,0.0297,92,4,0.617,536
8,Bon Iver,Blood Bank,65,0.964,0.494,285160,0.372,0.0296,7,0.117,-11.89,1,0.0331,117,4,0.25,537
8,Bobby Vee,Take Good Care Of My Baby - 1990 Remastered,64,0.698,0.491,150867,0.431,0.0,1,0.124,-12.257,1,0.0609,82,4,0.661,538
8,Bon Iver,22 (OVER S∞∞N),62,0.972,0.298,168000,0.112,0.0823,1,0.0935,-15.765,1,0.0353,87,4,0.0972,539
8,Ray LaMontagne,Such A Simple Thing,72,0.86,0.522,296387,0.256,0.000825,10,0.142,-11.216,1,0.0258,76,4,0.13,540
8,Amber Run,5AM,63,0.244,0.357,257907,0.434,0.00654,0,0.0808,-11.521,1,0.0418,146,4,0.0907,541
8,Rosie Carney,K.,62,0.962,0.348,269000,0.226,0.00483,3,0.135,-10.918,1,0.0386,129,3,0.173,542
8,Styx,Babe,62,0.54,0.262,268733,0.223,0.0,2,0.0948,-13.604,1,0.035,172,4,0.081,543
8,Cream,Sunshine Of Your Love,72,0.475,0.684,250000,0.481,6.57e-05,2,0.118,-12.59,1,0.0384,115,4,0.784,544
8,Seafret,Atlantis,63,0.0529,0.4,229173,0.479,2.14e-06,8,0.115,-7.989,0,0.0308,166,4,0.213,545
8,The Doobie Brothers,China Grove,67,0.319,0.623,195307,0.91,0.000448,9,0.081,-8.448,1,0.0384,146,4,0.745,546
8,John Denver,"Take Me Home, Country Roads - Original Version",69,0.758,0.462,190160,0.395,0.0,9,0.121,-9.376,1,0.0264,82,4,0.625,547
8,Dermot Kennedy,Boston,63,0.19,0.533,273667,0.438,0.00145,4,0.383,-10.903,1,0.0392,116,4,0.107,548
8,Villagers,A Trick of the Light,62,0.513,0.563,248253,0.606,0.0391,11,0.132,-8.159,1,0.0267,150,4,0.425,549
8,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,72,0.848,0.615,174360,0.0987,0.0258,0,0.708,-22.378,1,0.0424,76,4,0.164,550
8,Julie Byrne,Follow My Voice,62,0.959,0.408,242387,0.0811,4.38e-05,2,0.133,-14.655,1,0.0402,111,5,0.177,551
8,Billie Marten,Mice,64,0.712,0.53,244267,0.2,1.07e-05,5,0.0859,-12.473,1,0.0468,61,4,0.357,552
8,Billie Marten,Cursive,63,0.935,0.494,240400,0.267,5.58e-05,0,0.128,-11.54,1,0.0308,115,3,0.166,553
8,Amber Run,I Found,72,0.862,0.389,273000,0.302,0.00567,7,0.104,-12.485,0,0.0438,125,4,0.234,554
8,Yusuf / Cat Stevens,Peace Train,66,0.132,0.615,251333,0.582,3.81e-05,0,0.119,-10.323,1,0.0402,83,4,0.789,555
8,John Lennon,Watching The Wheels,65,0.313,0.669,211573,0.511,0.0,0,0.135,-11.016,1,0.0291,83,4,0.398,556
8,Xavier Rudd,Follow the Sun,67,0.532,0.613,255493,0.391,2.63e-05,0,0.109,-10.749,1,0.0385,124,4,0.218,557
8,Darlingside,Hold Your Head Up High,66,0.539,0.375,217360,0.261,0.0178,9,0.116,-11.312,1,0.0288,132,4,0.139,558
8,Wild Child,Sinking Ship,65,0.95,0.37,247493,0.174,0.0029,4,0.11,-19.316,0,0.0377,93,4,0.181,559
8,Neil Diamond,Sweet Caroline,75,0.611,0.529,203573,0.127,0.000109,11,0.237,-16.066,1,0.0274,63,4,0.578,560
8,Yoke Lore,Beige,68,0.381,0.438,204209,0.677,0.0686,10,0.119,-7.535,1,0.135,168,4,0.214,561
8,Meadowlark,About You Now,62,0.893,0.579,227065,0.278,0.0,4,0.0929,-9.255,1,0.0325,127,4,0.286,562
8,Real Estate,Darling,65,0.00878,0.596,260387,0.894,0.00659,0,0.104,-5.407,1,0.0265,133,5,0.572,563
8,The Lumineers,Nobody Knows,64,0.759,0.634,188573,0.382,0.0021,9,0.101,-12.877,1,0.0363,82,4,0.2,564
8,Norah Jones,Sunrise,70,0.941,0.526,200627,0.299,0.097,8,0.106,-13.797,1,0.031,157,4,0.679,565
8,Annie Lennox,"No More ""I Love You's""",62,0.517,0.372,291333,0.57,2.57e-06,3,0.141,-7.305,1,0.0305,180,4,0.234,566
8,Scott Helman,Hang Ups,62,0.408,0.82,175806,0.692,0.0,3,0.0929,-6.164,1,0.11,105,4,0.739,567
8,The Lumineers,Ho Hey,70,0.794,0.685,163133,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,80,4,0.353,568
8,Billy Joel,She's Always a Woman,73,0.797,0.292,201373,0.324,0.000473,3,0.12,-11.996,1,0.0346,177,3,0.384,569
8,Steely Dan,Reelin' In The Years,70,0.133,0.523,277267,0.758,0.0,2,0.0952,-9.81,1,0.0403,135,4,0.766,570
8,Aquilo,Thin,66,0.511,0.604,178477,0.406,0.0051,0,0.121,-9.732,1,0.0569,97,4,0.203,571
8,Seafret,Wildfire,62,0.252,0.587,224800,0.58,0.00243,6,0.105,-7.867,1,0.0329,132,4,0.193,572
8,The Head and the Heart,Another Story,64,0.546,0.352,274200,0.45,0.127,5,0.283,-9.881,1,0.0293,87,4,0.114,573
8,Dermot Kennedy,Power Over Me,84,0.0519,0.42,206960,0.843,0.0,9,0.106,-4.231,0,0.121,174,3,0.491,574
8,Big Thief,Paul,62,0.199,0.483,183895,0.263,0.000306,11,0.109,-11.541,1,0.0401,123,4,0.166,575
8,Joan Osborne,One Of Us,66,0.0136,0.474,321400,0.502,1.31e-05,9,0.119,-7.988,1,0.0254,88,4,0.369,576
8,Quiet Arrows,Find a Way,62,0.924,0.698,167413,0.101,0.0215,8,0.095,-15.266,1,0.0427,120,4,0.254,577
8,Lisa Loeb & Nine Stories,Stay,64,0.463,0.682,183716,0.596,0.0,1,0.107,-6.941,1,0.05,80,4,0.393,578
8,First Aid Kit,Fireworks,63,0.597,0.502,254547,0.483,1.37e-06,8,0.108,-7.173,1,0.0247,93,3,0.243,579
8,First Aid Kit,My Silver Lining,65,0.026,0.477,215493,0.725,0.000133,2,0.214,-4.671,1,0.0337,102,4,0.427,580
8,The Paper Kites,On the Train Ride Home,63,0.805,0.611,227200,0.195,0.103,6,0.112,-18.629,1,0.0275,103,4,0.203,581
8,Tom Speight,Old Flame,63,0.59,0.609,215773,0.378,0.0,7,0.083,-9.584,1,0.031,75,4,0.399,582
8,Sleeping At Last,Turning Page,68,0.923,0.307,255893,0.371,0.0253,3,0.11,-8.498,1,0.0288,115,3,0.189,583
8,Yusuf / Cat Stevens,Father And Son,75,0.61,0.495,221000,0.343,9.45e-05,7,0.101,-11.549,1,0.0355,136,4,0.453,584
8,The Sweeplings,Across the Sea,68,0.814,0.511,203760,0.305,6.06e-06,0,0.0949,-11.62,1,0.0273,74,4,0.195,585
8,Paolo Nutini,New Shoes,68,0.47,0.748,203653,0.735,1.09e-05,8,0.0851,-8.692,1,0.0903,150,4,0.854,586
8,Yusuf / Cat Stevens,The Wind,66,0.93,0.764,102200,0.188,0.0237,2,0.134,-18.716,1,0.044,116,4,0.781,587
8,Beta Radio,Our Remains,66,0.867,0.329,244120,0.319,0.0399,1,0.114,-12.078,0,0.0335,198,4,0.29,588
8,Nathaniel Rateliff & The Night Sweats,You Worry Me,69,0.124,0.666,214160,0.646,0.286,2,0.095,-7.722,1,0.0268,100,4,0.664,589
8,Vampire Weekend,Unbelievers,66,0.142,0.644,202667,0.811,0.000629,11,0.169,-7.681,1,0.0499,155,4,0.831,590
8,Eagles,Take It Easy - 2013 Remaster,76,0.343,0.575,211578,0.67,4.95e-06,7,0.129,-10.39,1,0.0318,139,4,0.74,591
8,Sam Fender,Dead Boys,63,0.117,0.464,205045,0.839,8.63e-05,0,0.085,-3.558,1,0.0388,168,4,0.221,592
8,The Head and the Heart,Don't Dream It's Over,66,0.0824,0.433,219517,0.73,2.01e-06,8,0.105,-4.933,1,0.0315,84,4,0.346,593
8,Bon Iver,33 “GOD”,62,0.83,0.52,213000,0.389,0.0265,4,0.0937,-10.476,1,0.0403,133,4,0.326,594
8,Hollow Coves,The Woods - Acoustic,66,0.722,0.571,239960,0.558,0.000331,9,0.116,-8.553,1,0.0281,105,4,0.283,595
8,Billie Marten,La Lune,62,0.878,0.337,188427,0.338,0.000934,2,0.116,-12.073,1,0.0364,159,3,0.0958,596
8,Maisie Peters,Feels Like This,68,0.958,0.384,223347,0.165,0.0,2,0.101,-9.601,1,0.0446,68,4,0.333,597
8,Tom Petty,Free Fallin',73,0.219,0.63,256000,0.449,0.0,5,0.0622,-13.243,1,0.0252,84,4,0.623,598
8,Dusty Springfield,Son Of A Preacher Man,71,0.538,0.404,148053,0.43,0.0,4,0.0802,-12.327,1,0.224,180,4,0.641,599
8,The Beach Boys,Wouldn't It Be Nice - Remastered,68,0.536,0.429,145107,0.543,2.54e-05,5,0.125,-9.139,1,0.0347,123,4,0.693,600
8,Phoebe Bridgers,Motion Sickness (Demo - Bonus Track),62,0.954,0.353,264452,0.239,3.68e-05,1,0.131,-11.059,1,0.0296,95,4,0.159,601
8,Tom Walker,Now You're Gone (feat. Zara Larsson),74,0.629,0.644,212142,0.721,7.52e-05,9,0.146,-8.495,0,0.431,102,4,0.233,602
8,"10,000 Maniacs",Because The Night [MTV Unplugged Version],64,0.26,0.408,223373,0.79,0.00027,11,0.765,-8.138,0,0.103,123,4,0.347,603
8,Gin Wigmore,Kill Of The Night,67,0.0106,0.502,205320,0.726,0.000242,0,0.349,-5.702,1,0.0513,126,4,0.554,604
8,Electric Light Orchestra,Turn to Stone,63,0.0686,0.548,229093,0.72,0.000232,1,0.107,-9.777,0,0.0409,141,4,0.458,605
8,Bob Dylan,Hurricane,69,0.0409,0.509,512733,0.827,0.0,0,0.12,-7.715,1,0.079,136,4,0.743,606
8,Phillip Phillips,Home,66,0.023,0.607,210173,0.816,1.16e-05,0,0.136,-6.02,1,0.0306,121,4,0.355,607
8,The Staves,Jolene - Live,63,0.932,0.47,253000,0.112,0.0,11,0.113,-15.147,1,0.0377,125,4,0.183,608
8,Eric Carmen,Hungry Eyes,73,0.011,0.712,251067,0.549,0.0,5,0.118,-9.484,1,0.0254,110,4,0.552,609
8,Manfred Mann,Do Wah Diddy Diddy,65,0.262,0.661,143400,0.557,0.0,4,0.0557,-8.244,1,0.049,125,4,0.957,610
8,Dermot Kennedy,"Heartless - Recorded At RAK Studios, London",67,0.226,0.444,224148,0.535,0.0,9,0.212,-7.051,1,0.055,88,4,0.158,611
8,Vampire Weekend,A-Punk,68,0.0104,0.548,137760,0.816,0.0543,2,0.152,-4.478,1,0.0499,175,4,0.857,612
8,Vance Joy,I'm With You,65,0.805,0.657,239787,0.396,1.58e-06,7,0.103,-9.255,1,0.0293,110,3,0.115,613
8,Caamp,Vagabond,68,0.766,0.571,129464,0.399,0.0146,4,0.0926,-11.919,1,0.0364,142,4,0.611,614
8,Vance Joy,Mess Is Mine,71,0.047,0.595,223640,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108,1,0.272,615
8,Shakey Graves,Tomorrow,69,0.73,0.564,240587,0.354,3.43e-06,7,0.208,-10.85,1,0.0334,98,3,0.423,616
8,Julien Baker,Souvenir,63,0.732,0.598,212467,0.3,0.502,6,0.0946,-11.044,0,0.0264,109,4,0.167,617
8,Sylvan Esso,Die Young,63,0.361,0.698,210613,0.555,0.00684,8,0.103,-6.436,1,0.0328,102,4,0.471,618
8,Joni Mitchell,California,64,0.905,0.464,230227,0.328,0.0,4,0.135,-9.005,1,0.0407,71,3,0.784,619
8,Matt Maeson,Hallucinogenics,66,0.472,0.608,185133,0.601,0.0,0,0.242,-8.44,1,0.0507,122,4,0.316,620
8,Lord Huron,When the Night is Over,66,0.0994,0.681,311227,0.419,0.15,6,0.123,-6.156,0,0.0258,96,3,0.59,621
8,Radical Face,"Welcome Home, Son",68,0.723,0.587,287634,0.497,0.782,6,0.142,-10.757,1,0.0307,145,3,0.401,622
8,Dermot Kennedy,Glory,66,0.0346,0.394,222173,0.606,1.05e-06,2,0.0804,-7.345,1,0.0648,77,4,0.197,623
8,Matt Maeson,Cringe - Stripped,69,0.896,0.539,219151,0.263,0.0,5,0.104,-11.149,1,0.0552,120,4,0.222,624
8,Hozier,Would That I,65,0.243,0.521,268293,0.526,0.00537,5,0.108,-6.032,1,0.0281,131,4,0.502,625
8,Kina Grannis,For Now,69,0.926,0.397,198404,0.249,0.0,5,0.115,-10.484,1,0.0394,80,4,0.329,626
8,Cold War Kids,First,68,0.0243,0.464,200360,0.713,6.24e-06,2,0.566,-4.046,1,0.0305,78,4,0.537,627
8,Declan J Donovan,Fallen so Young,67,0.852,0.552,232164,0.356,0.0,10,0.173,-7.608,1,0.027,110,4,0.196,628
8,Faces,Ooh La La - 2015 Remastered Version,69,0.428,0.603,214960,0.494,0.000171,2,0.0894,-10.27,1,0.0301,148,4,0.729,629
8,Shannon Lay,Recording 15,68,0.956,0.552,242000,0.126,0.0153,11,0.109,-18.014,1,0.0306,92,4,0.439,630
8,Unknown Mortal Orchestra,So Good At Being in Trouble,65,0.0363,0.829,230147,0.435,0.878,0,0.119,-10.136,1,0.0515,104,4,0.594,631
8,Bread,Everything I Own,69,0.735,0.365,187000,0.338,0.0,2,0.104,-13.406,1,0.0322,79,4,0.446,632
8,Sly & The Family Stone,Everyday People - Single Version,62,0.306,0.807,141507,0.497,0.0323,7,0.043,-10.656,1,0.0297,115,4,0.765,633
8,"Crosby, Stills & Nash",Southern Cross - Remastered,62,0.476,0.669,281000,0.446,3.04e-06,2,0.153,-11.125,1,0.0312,82,4,0.587,634
8,Hozier,Take Me to Church,76,0.634,0.566,241693,0.664,0.0,4,0.116,-5.303,0,0.0464,129,4,0.437,635
8,Harry Nilsson,Gotta Get Up - Remastered,66,0.116,0.431,143893,0.46,0.0,7,0.0982,-13.015,1,0.0381,176,4,0.913,636
8,Tom Petty and the Heartbreakers,Learning To Fly,69,0.206,0.651,242107,0.766,0.00103,0,0.362,-9.935,1,0.0299,117,4,0.949,637
8,Beach House,Space Song,67,0.218,0.509,320467,0.79,0.125,0,0.144,-7.105,0,0.0293,147,4,0.625,638
8,Fenne Lily,Top to Toe,63,0.908,0.569,216416,0.184,0.0,1,0.114,-12.842,1,0.0584,111,4,0.309,639
8,Simon & Garfunkel,America,64,0.554,0.259,215293,0.241,6.62e-06,2,0.0849,-15.955,1,0.042,178,3,0.275,640
8,Rosie Carney,Thousand (feat. Lisa Hannigan),68,0.943,0.676,206440,0.198,0.0132,1,0.104,-13.91,1,0.0333,118,4,0.125,641
8,Vance Joy,Take Your Time,63,0.4,0.638,217173,0.687,0.000114,7,0.166,-6.556,1,0.0351,115,4,0.323,642
8,Ray LaMontagne,Hold You in My Arms,63,0.15,0.505,306200,0.322,0.000106,7,0.147,-13.809,1,0.0315,170,3,0.581,643
8,Vance Joy,Lay It On Me,67,0.101,0.733,215493,0.663,6.98e-06,5,0.0694,-5.766,1,0.0322,128,4,0.53,644
8,Rainbow Kitten Surprise,First Class,64,0.581,0.554,343485,0.337,0.0,1,0.0871,-10.189,1,0.0351,90,4,0.216,645
8,Mandolin Orange,The Wolves,62,0.856,0.54,245653,0.341,0.052,2,0.129,-14.208,1,0.0386,157,4,0.351,646
8,Ben Howard,Nica Libres At Dusk,62,0.76,0.453,394320,0.426,0.392,9,0.0976,-12.793,1,0.031,148,4,0.356,647
8,Beirut,When I Die,63,0.0305,0.423,196009,0.612,0.923,5,0.291,-7.24,1,0.0342,113,4,0.575,648
8,Hozier,Sunlight,64,0.368,0.464,257347,0.559,0.000176,7,0.106,-4.209,0,0.0287,115,4,0.368,649
8,St. Vincent,Los Ageless,63,0.0698,0.527,281347,0.716,8.71e-05,5,0.0737,-6.029,0,0.0616,99,4,0.331,650
8,Ben Howard,Old Pine,72,0.45,0.401,328507,0.364,0.0503,5,0.162,-10.836,1,0.033,130,4,0.224,651
8,The Monkees,Daydream Believer,68,0.256,0.51,179613,0.488,0.0,7,0.11,-10.304,1,0.0304,126,4,0.649,652
8,Hozier,Like Real People Do,67,0.921,0.539,198027,0.179,0.393,7,0.106,-14.33,1,0.0309,140,3,0.145,653
8,The Ballroom Thieves,Only Lonely,62,0.898,0.412,217557,0.276,0.000372,7,0.0955,-11.711,1,0.0296,91,4,0.214,654
8,Unknown Mortal Orchestra,Multi-Love,64,0.571,0.784,250800,0.506,0.0,3,0.139,-5.243,0,0.0403,120,4,0.545,655
8,John Mellencamp,Small Town,63,0.152,0.661,221627,0.909,0.00274,11,0.383,-2.705,1,0.0338,123,4,0.681,656
8,James Taylor,You've Got a Friend,67,0.681,0.695,268707,0.282,0.0267,9,0.0767,-15.359,1,0.0295,92,4,0.445,657
8,The Beach Boys,Don't Worry Baby - Remastered 2001,63,0.0666,0.487,169933,0.464,0.00531,4,0.105,-9.821,1,0.03,121,4,0.851,658
8,Bobby Vinton,Sealed with a Kiss,63,0.708,0.431,168867,0.379,1.74e-05,5,0.181,-9.59,0,0.0262,86,4,0.665,659
8,Hozier,Be,64,0.00262,0.227,289067,0.798,2.95e-05,4,0.15,-3.901,0,0.0381,95,4,0.174,660
8,Ira Wolf,Sunscreen,62,0.884,0.582,178173,0.151,3.41e-05,7,0.0983,-13.845,0,0.0353,137,4,0.197,661
8,Juke Ross,Fresh Roses,70,0.65,0.763,201093,0.296,0.0,1,0.135,-10.611,0,0.0457,91,4,0.206,662
8,Bob Dylan,Blowin' In the Wind,69,0.914,0.38,165427,0.0993,2.32e-05,2,0.0605,-20.567,1,0.0509,175,4,0.44,663
8,Joe Walsh,Life's Been Good,68,0.25,0.505,536227,0.476,0.00915,2,0.113,-12.897,1,0.0711,99,4,0.542,664
8,The Strumbellas,Spirits,64,0.163,0.556,203653,0.658,0.0,0,0.113,-6.075,1,0.0265,81,4,0.787,665
8,Phillip Phillips,"Gone, Gone, Gone",68,0.129,0.662,209693,0.65,0.0,6,0.113,-5.981,1,0.0383,118,4,0.481,666
8,The Lumineers,Cleopatra,65,0.228,0.536,201413,0.775,0.000143,8,0.0947,-6.765,1,0.0394,151,4,0.485,667
8,Paul Simon,Me and Julio Down by the Schoolyard,71,0.237,0.626,164813,0.816,1.8e-06,9,0.104,-10.593,1,0.13,105,4,0.798,668
8,Traveling Wilburys,Handle With Care,64,0.109,0.676,199587,0.771,0.0,7,0.247,-5.981,1,0.0283,115,4,0.708,669
8,"Crosby, Stills & Nash",Suite: Judy Blue Eyes - Remastered,66,0.469,0.451,444053,0.364,0.0,9,0.197,-13.126,1,0.0436,154,4,0.298,670
8,Leonard Cohen,You Want It Darker,62,0.613,0.674,284373,0.327,0.199,4,0.0756,-16.986,0,0.0574,109,4,0.494,671
8,Eagles,"Hotel California - Live at the Los Angeles Forum, 10/20-22/76",69,0.0145,0.427,409520,0.665,0.00242,2,0.699,-8.515,1,0.0405,143,4,0.442,672
9,Thin Lizzy,The Boys Are Back In Town,73,0.234,0.445,266720,0.706,0.000252,8,0.205,-9.803,1,0.0461,81,4,0.768,673
9,Etta James,I'd Rather Go Blind,63,0.689,0.477,156653,0.433,0.000195,11,0.151,-6.473,0,0.0247,83,3,0.611,674
9,Santana,Smooth (feat. Rob Thomas),69,0.16,0.609,294987,0.923,4.73e-06,9,0.295,-3.908,1,0.0338,116,4,0.961,675
9,Lynyrd Skynyrd,Sweet Home Alabama,80,0.181,0.596,283800,0.605,0.000331,7,0.0863,-12.145,1,0.0255,98,4,0.886,676
9,Aretha Franklin,I Say a Little Prayer,72,0.48,0.59,216773,0.355,0.0,9,0.0585,-14.051,1,0.0352,133,4,0.499,677
9,George Thorogood & The Destroyers,Bad To The Bone,65,0.00614,0.459,292173,0.727,0.065,0,0.384,-11.777,1,0.0303,149,1,0.954,678
9,ZZ Top,Gimme All Your Lovin',65,0.00322,0.63,241080,0.788,0.0237,5,0.0883,-6.7,1,0.0298,120,4,0.63,679
9,Santana,Black Magic Woman,62,0.676,0.489,196467,0.349,0.0789,2,0.0866,-14.295,0,0.0323,124,4,0.622,680
9,The Marvelettes,Please Mr. Postman - Single Version,67,0.723,0.786,148040,0.783,0.0,2,0.195,-5.191,1,0.0314,121,4,0.968,681
9,ZZ Top,La Grange - 2005 Remaster,71,0.00249,0.545,230480,0.64,0.0304,4,0.196,-9.937,0,0.224,81,4,0.606,682
9,Alice Cooper,Poison,66,0.0327,0.28,270080,0.908,8.85e-06,2,0.18,-5.509,0,0.109,119,4,0.26,683
9,Ella Fitzgerald,Cheek To Cheek,62,0.706,0.663,354533,0.264,0.0,0,0.1,-14.571,1,0.0914,122,4,0.657,684
9,Greta Van Fleet,Highway Tune,68,0.0107,0.579,180640,0.957,0.158,4,0.263,-2.94,1,0.0521,124,4,0.515,685
9,Lynyrd Skynyrd,Simple Man,68,0.0465,0.43,356627,0.767,0.000112,6,0.142,-8.561,1,0.042,120,4,0.409,686
9,The Who,Who Are You,67,0.262,0.651,381627,0.648,0.0042,9,0.0655,-11.409,1,0.0501,156,4,0.49,687
9,Mungo Jerry,In the Summertime,66,0.724,0.754,211880,0.449,0.0,4,0.162,-14.013,1,0.0615,83,4,0.973,688
9,Lynyrd Skynyrd,Free Bird,69,0.0765,0.252,547107,0.844,0.00018,0,0.084,-8.121,1,0.0572,118,4,0.351,689
9,Cage The Elephant,Cigarette Daydreams,68,0.0801,0.635,208760,0.675,0.0,2,0.0831,-3.445,1,0.0263,114,4,0.273,690
9,Chuck Berry,Johnny B. Goode,70,0.741,0.534,161560,0.803,6.07e-05,10,0.307,-9.129,1,0.0743,168,4,0.969,691
9,Eric Clapton,Wonderful Tonight,69,0.649,0.572,225027,0.214,0.129,7,0.125,-15.625,1,0.0293,96,4,0.485,692
9,Greta Van Fleet,Black Smoke Rising,66,0.187,0.372,259893,0.911,0.000199,7,0.0883,-3.949,1,0.0694,200,4,0.536,693
9,Bobby Day,Rockin' Robin,62,0.298,0.541,160080,0.608,0.0,7,0.234,-13.083,1,0.106,172,4,0.938,694
9,Greta Van Fleet,Safari Song,65,0.176,0.373,234600,0.931,9.12e-06,2,0.319,-4.043,1,0.0506,176,4,0.74,695
11,Ghostemane,Nihil,66,0.161,0.665,147305,0.905,0.0669,7,0.907,-5.785,1,0.253,115,4,0.288,696
11,G-Eazy,Pray For Me,62,0.0614,0.77,207907,0.502,0.0,5,0.069,-9.604,0,0.13,128,4,0.305,697
11,Logic,Soul Food,62,0.0573,0.52,292933,0.869,0.0,1,0.332,-4.546,0,0.28,168,4,0.259,698
11,Alexis y Fido,5 Letras,65,0.217,0.815,196573,0.768,1.69e-06,6,0.0632,-6.276,0,0.171,94,4,0.667,699
11,A$AP Mob,RAF,68,0.523,0.848,255413,0.663,0.0,8,0.108,-5.606,0,0.245,134,4,0.333,700
11,Don Omar,Te Quiero Pa´Mi,68,0.125,0.758,211627,0.815,3.06e-05,1,0.181,-3.983,1,0.0598,89,4,0.624,701
11,Carnage,"WDYW (feat. Lil Uzi Vert, A$AP Ferg & Rich The Kid)",63,0.207,0.72,233000,0.816,0.0,5,0.813,-3.313,1,0.143,125,4,0.487,702
11,A$AP Mob,Frat Rules,62,0.181,0.635,218947,0.777,0.0,1,0.357,-6.018,1,0.231,128,4,0.177,703
11,Global Dan,Moving On,64,0.354,0.464,207700,0.545,3.28e-05,1,0.179,-7.684,1,0.24,100,5,0.401,704
11,Lil' Troy,Wanna Be A Baller,64,0.276,0.869,355067,0.649,0.0,10,0.209,-7.954,0,0.275,92,4,0.66,705
11,Lil Baby,Chastised,66,0.0912,0.778,123429,0.646,0.0,7,0.166,-4.657,1,0.0345,140,4,0.177,706
11,Lil Wayne,Perfect Strangers,63,0.4,0.746,249751,0.644,0.0,7,0.095,-2.605,1,0.232,146,4,0.542,707
11,Machine Gun Kelly,RAP DEVIL,73,0.217,0.895,286117,0.839,3e-06,0,0.239,-4.512,1,0.227,150,4,0.756,708
11,Drake,Jorja Interlude,64,0.755,0.719,107673,0.354,0.00969,11,0.349,-10.461,1,0.104,123,4,0.205,709
11,"Tyler, The Creator",Potato Salad,76,0.308,0.538,182493,0.612,0.0,2,0.213,-6.02,1,0.424,168,4,0.684,710
11,Lil Peep,Benz Truck (гелик),76,0.0498,0.602,159987,0.762,0.00819,2,0.121,-6.149,0,0.0347,92,4,0.112,711
11,ScHoolboy Q,THat Part,69,0.0855,0.927,313573,0.535,0.0,6,0.136,-7.59,0,0.0911,113,4,0.336,712
11,Kodak Black,Transgression,66,0.625,0.57,135441,0.639,0.0,7,0.121,-4.892,0,0.293,81,4,0.85,713
11,Future,Call the Coroner,69,0.146,0.853,131756,0.805,0.0515,11,0.204,-3.331,0,0.202,135,4,0.879,714
11,2Pac,All About U,67,0.065,0.859,276813,0.792,0.0,2,0.3,-4.007,1,0.141,103,4,0.766,715
11,Casa De Leones,Shorty,62,0.096,0.796,246080,0.866,0.00025,10,0.0561,-6.087,0,0.0595,95,4,0.877,716
11,Justin Quiles,Crecia,63,0.524,0.718,270000,0.702,2.99e-06,6,0.149,-6.079,0,0.137,120,4,0.525,717
